,delta_time,longitude,latitude,heights,class,utm_x,utm_y,elapsed_seconds,qGIS_Surface_Type
3191,144088550.78289285,-78.60180474737327,85.52584599323596,-0.012696279,other,572885.7248204199,9503774.0708167,1087.6257612667475,ice
3192,144088550.78446528,-78.60237288101523,85.52575663500579,-0.017134506,other,572882.2817618768,9503763.47976972,1087.5706455542022,ice
3193,144088550.78588933,-78.60288699600562,85.52567577185597,-0.022459056,other,572879.165917078,9503753.895615697,1087.5155298416566,ice
3194,144088550.78679076,-78.6032123150154,85.52562460029833,-0.009166479,other,572877.1942585408,9503747.830638016,1087.4604141291109,ice
3195,144088550.7880983,-78.60368435264432,85.52555037350275,0.09040524,other,572874.3328901074,9503739.032922735,1087.405298416565,ice
3196,144088550.78916395,-78.60406852136511,85.5254899202303,0.10376977,other,572872.004766373,9503731.86807355,1087.3501827040195,ice
3197,144088550.78992748,-78.60434303815317,85.52544667560429,-0.090846404,other,572870.3418469446,9503726.743151257,1087.2950669914735,ice
3198,144088550.79071403,-78.60462564092137,85.52540213191219,-0.09746526,other,572868.6303071317,9503721.464484936,1087.239951278928,ice
3199,144088550.79176643,-78.6050034397833,85.52534256035419,-0.037327375,other,572866.3425241249,9503714.405129502,1087.1848355663824,ice
3200,144088550.7929989,-78.60544586090148,85.52527279981086,0.035149515,other,572863.6632919537,9503706.138363335,1087.1297198538368,ice
3201,144088550.7939714,-78.60579491681465,85.5252177601862,0.04724241,other,572861.5493911145,9503699.616071,1087.074604141291,ice
3202,144088550.794944,-78.60614414004081,85.5251627056483,-0.017464543,other,572859.4342139891,9503693.09192667,1087.0194884287455,ice
3203,144088550.79596785,-78.60651168233011,85.52510475488165,-0.053959914,other,572857.2081331923,9503686.224644132,1086.9643727161997,ice
3204,144088550.79675102,-78.60679289660206,85.52506040650867,-0.050068974,other,572855.5050017548,9503680.969350863,1086.909257003654,ice
3205,144088550.7976751,-78.60712474700686,85.52500806976141,-0.05120645,other,572853.4951833922,9503674.767462768,1086.8541412911084,ice
3206,144088550.7984653,-78.60740857098473,85.52496332067693,-0.06731757,other,572851.7759607739,9503669.464608563,1086.7990255785628,pond
3207,144088550.79906392,-78.60762368034032,85.52492940628481,-0.08945915,other,572850.4729201739,9503665.445683448,1086.743909866017,ice
3208,144088550.79972655,-78.6078618860274,85.52489185646854,-0.105572715,other,572849.0298409218,9503660.9959084,1086.6887941534717,pond
3209,144088550.80030483,-78.60806982383485,85.52485907966604,-0.099694915,other,572847.7700713675,9503657.111740116,1086.6336784409257,pond
3210,144088550.80105057,-78.60833802143098,85.52481680044836,-0.09292543,other,572846.145245604,9503652.101536058,1086.57856272838,pond
3211,144088550.80171672,-78.60857769691917,85.52477902352109,-0.09665029,other,572844.6930799389,9503647.624821275,1086.5234470158343,pond
3212,144088550.80228683,-78.60878288100693,85.52474668793118,-0.10060286,other,572843.4497852272,9503643.79288976,1086.4683313032888,pond
3213,144088550.80294272,-78.60901906115846,85.52470946208634,-0.100002356,other,572842.0187290558,9503639.381485568,1086.4132155907428,ice
3214,144088550.80373138,-78.60930310342515,85.52466468859734,-0.065601066,other,572840.2976832855,9503634.075691886,1086.3580998781972,ice
3215,144088550.8048342,-78.60970059526805,85.52460205120438,0.060222276,other,572837.8888374546,9503626.652826233,1086.3029841656517,ice
3216,144088550.80604464,-78.61013725444556,85.52453325673886,0.02751353,other,572835.2422754056,9503618.500205288,1086.247868453106,ice
3217,144088550.80707055,-78.61050762660203,85.52447491940954,-0.101059765,other,572832.9971565914,9503611.58672565,1086.1927527405603,pond
3218,144088550.8078595,-78.6107919811009,85.52443006532924,-0.18256828,other,572831.2744624772,9503606.271659922,1086.1376370280143,pond
3219,144088550.80854398,-78.6110386161544,85.52439114104416,-0.19227067,other,572829.7805674134,9503601.659421315,1086.0825213154687,ice
3220,144088550.80915785,-78.61126044460843,85.52435619788896,-0.18264543,other,572828.4358221507,9503597.518389264,1086.0274056029232,ice
3221,144088550.81003577,-78.61157960371052,85.5243060920868,-0.07320007,other,572826.4982473081,9503591.579111224,1085.9722898903776,ice
3222,144088550.81111315,-78.61197128352248,85.52424458322086,0.09219354,other,572824.1206103354,9503584.288326368,1085.9171741778318,ice
3223,144088550.81224075,-78.61238141484837,85.52418016500985,0.20090486,other,572821.6310537782,9503576.652795188,1085.8620584652865,ice
3224,144088550.81320477,-78.61273208211142,85.52412507327513,0.3245066,other,572819.5025864255,9503570.122853328,1085.8069427527405,ice
3225,144088550.8144306,-78.61317818668623,85.52405499804705,0.13609155,other,572816.7945597561,9503561.816868624,1085.7518270401947,ice
3226,144088550.81514353,-78.61343768098429,85.52401423286413,-0.08639073,other,572815.2193234293,9503556.985021343,1085.6967113276492,ice
3227,144088550.81586996,-78.61370207869558,85.52397267411891,-0.13192734,other,572813.6146556514,9503552.059306003,1085.6415956151036,ice
3228,144088550.8167718,-78.61403001119047,85.52392106966028,-0.09772456,other,572811.6252854288,9503545.943413688,1085.5864799025578,ice
3229,144088550.81829277,-78.61458269209605,85.52383401840491,0.0631711,other,572808.2736421824,9503535.627207892,1085.5313641900125,ice
3230,144088550.81962365,-78.61506601088422,85.52375783141817,0.13762328,other,572805.3434633629,9503526.599001022,1085.4762484774665,ice
3231,144088550.82084915,-78.61551065757598,85.52368767357511,0.084497906,other,572802.6486943,9503518.28580155,1085.421132764921,ice
3232,144088550.82163918,-78.61579711956686,85.52364245937214,-0.10549605,other,572800.912781259,9503512.928372951,1085.3660170523751,pond
3233,144088550.8223234,-78.6160450763087,85.52360329379577,-0.13763924,other,572799.4106313394,9503508.287881942,1085.3109013398296,pond
3234,144088550.82285842,-78.61623885007198,85.5235726635131,-0.16283701,specular_lead_low_w_bkg,572798.2370757301,9503504.658873755,1085.2557856272836,pond
3235,144088550.8233748,-78.61642570845734,85.5235431132791,-0.19049522,specular_lead_low_w_bkg,572797.1055917508,9503501.157934362,1085.2006699147382,pond
3236,144088550.82393983,-78.61663014300038,85.52351076198941,-0.19614571,other,572795.8680028637,9503497.325317048,1085.1455542021924,pond
3237,144088550.8245795,-78.61686118237051,85.52347417394496,-0.19343883,other,572794.4697558789,9503492.990992667,1085.0904384896469,pond
3238,144088550.8251059,-78.61705139421849,85.52344403753165,-0.20072378,specular_lead_low_w_bkg,572793.3187972489,9503489.421060832,1085.035322777101,pond
3239,144088550.82558286,-78.61722355477185,85.5234167505003,-0.20087934,specular_lead_low_w_bkg,572792.2772179598,9503486.188750772,1084.9802070645555,pond
3240,144088550.8260837,-78.6174041529552,85.52338811274083,-0.19460906,specular_lead_low_w_bkg,572791.1847876896,9503482.796547892,1084.9250913520095,pond
3241,144088550.82664594,-78.61760693861237,85.52335593747692,-0.18447824,other,572789.958433372,9503478.985475902,1084.869975639464,pond
3242,144088550.82723188,-78.61781805500073,85.52332242156217,-0.19824658,other,572788.6819767742,9503475.015760578,1084.8148599269184,ice
3243,144088550.82785302,-78.61804228022989,85.52328689969717,-0.158277,other,572787.3250108502,9503470.80785847,1084.7597442143726,ice
3244,144088550.82856536,-78.61829957236598,85.52324616479217,-0.10596642,other,572785.76747883,9503465.982222712,1084.704628501827,ice
3245,144088550.8296485,-78.61868762028422,85.52318427529998,0.0021940954,other,572783.42568261,9503458.654154278,1084.6495127892813,pond
3246,144088550.83069608,-78.6190610631809,85.52312444683464,0.038961373,other,572781.1762879542,9503451.572262526,1084.5943970767355,ice
3247,144088550.83140424,-78.61931316415281,85.52308404315242,0.110655494,other,572779.6579791177,9503446.789805578,1084.53928136419,pond
3248,144088550.83236545,-78.619655434002,85.52302919570657,0.12193621,other,572777.5964320553,9503440.297633257,1084.4841656516444,ice
3249,144088550.833225,-78.61996131289871,85.52298018397546,0.065845184,other,572775.7539421435,9503434.496194482,1084.4290499390986,pond
3250,144088550.8339083,-78.62020432008433,85.52294124475404,-0.04985643,other,572774.2901488572,9503429.887038758,1084.373934226553,ice
3251,144088550.83454457,-78.62043070059822,85.52290496589866,-0.12762576,other,572772.9265379582,9503425.59281892,1084.3188185140073,pond
3252,144088550.8350208,-78.62060003206668,85.52287783488995,-0.1699944,specular_lead_low_w_bkg,572771.9064551374,9503422.38136181,1084.2637028014617,pond
3253,144088550.83547992,-78.6207632621761,85.52285168290285,-0.18390143,specular_lead_low_w_bkg,572770.9230873624,9503419.285780316,1084.208587088916,ice
3254,144088550.83598393,-78.62094253431755,85.52282297243205,-0.16865632,specular_lead_low_w_bkg,572769.8428661913,9503415.88726335,1084.1534713763704,ice
3255,144088550.8365529,-78.62114488522906,85.52279057006139,-0.16356394,specular_lead_low_w_bkg,572768.6234894337,9503412.05169802,1084.0983556638243,pond
3256,144088550.8370994,-78.62133926648657,85.52275946040545,-0.17384505,specular_lead_low_w_bkg,572767.4518453635,9503408.369026734,1084.043239951279,ice
3257,144088550.83760938,-78.6215205679175,85.52273044512908,-0.16375408,other,572766.3590023437,9503404.934275996,1083.9881242387332,pond
3258,144088550.83836496,-78.62178938148334,85.52268745120459,-0.13300717,other,572764.7381848794,9503399.844562748,1083.9330085261877,ice
3259,144088550.83936787,-78.62214638694374,85.52263039244441,-0.083708204,other,572762.5848837149,9503393.089509806,1083.877892813642,ice
3260,144088550.8403485,-78.6224955894355,85.52257463828599,0.0032645054,other,572760.4776358145,9503386.488457644,1083.822777101096,ice
3261,144088550.8413179,-78.62284113348153,85.52251954565833,0.03282267,other,572758.3911327372,9503379.965121187,1083.7676613885503,ice
3262,144088550.84223878,-78.62316966815665,85.52246723520322,0.06281846,other,572756.4061280639,9503373.770661516,1083.7125456760048,pond
3263,144088550.84346807,-78.62360877670754,85.52239742636014,-0.0118989125,other,572753.7511852197,9503365.503245888,1083.6574299634592,pond
3264,144088550.8445952,-78.62401197144429,85.52233343889803,-0.039987702,other,572751.3114635001,9503357.924372172,1083.6023142509134,ice
3265,144088550.84589624,-78.6244779207492,85.52225960491059,0.13714463,other,572748.4900599879,9503349.178358788,1083.547198538368,ice
3266,144088550.84731084,-78.62498474712572,85.52217933390803,0.42631963,other,572745.4203290317,9503339.669540877,1083.492082825822,ice
3267,144088550.84849694,-78.62540988458034,85.52211203751169,0.8006055,other,572742.8446483647,9503331.697399536,1083.4369671132763,ice
3268,144088550.84968248,-78.62583713572229,85.52204482387825,1.1450312,other,572740.2492811885,9503323.731736297,1083.3818514007307,ice
3269,144088550.85079828,-78.62624244796137,85.52198158782438,1.5105028,other,572737.7785469044,9503316.233242732,1083.3267356881852,ice
3270,144088550.8522982,-78.62678814415534,85.52189660665701,2.1681378,other,572734.4493373007,9503306.154966438,1083.2716199756392,pond
3271,144088550.85460988,-78.62763051961379,85.52176568558046,1.3773468,other,572729.3055244521,9503290.626390023,1083.2165042630938,ice
3272,144088550.85582167,-78.6280724943759,85.52169705278065,0.82857007,other,572726.6055626967,9503282.485381205,1083.161388550548,ice
3273,144088550.85681447,-78.62843450173527,85.52164080987167,0.8148128,other,572724.3944739291,9503275.814259833,1083.1062728380025,ice
3274,144088550.85774535,-78.62877370725077,85.52158804523873,0.88111496,other,572722.3236240253,9503269.556237368,1083.0511571254567,ice
3275,144088550.8586102,-78.62908862422253,85.52153900271837,0.919207,other,572720.4019002181,9503263.740129642,1082.9960414129112,ice
3276,144088550.85972336,-78.62949381542845,85.5214758687032,0.8600224,other,572717.9297374679,9503256.253143797,1082.9409257003651,ice
3277,144088550.860867,-78.62990975112525,85.52141101029021,0.434715,other,572715.3927285486,9503248.562082652,1082.8858099878198,pond
3278,144088550.8619305,-78.63029594441795,85.52135063254141,0.5198223,other,572713.0395845475,9503241.40363425,1082.830694275274,ice
3279,144088550.8630024,-78.63068470126677,85.52128975233248,0.7015765,other,572710.6723737393,9503234.186445912,1082.7755785627285,ice
3280,144088550.86416563,-78.63110613825606,85.52122367214129,0.6893331,other,572708.1073927409,9503226.35348813,1082.720462850183,ice
3281,144088550.86524528,-78.63149643728364,85.52116230007331,0.8263834,other,572705.73464945,9503219.080033582,1082.6653471376371,ice
3282,144088550.8663935,-78.63191085318134,85.52109700403567,0.8027688,other,572703.2173222569,9503211.342603687,1082.6102314250911,ice
3283,144088550.8676623,-78.63236900330439,85.52102482762999,0.61106044,other,572700.4340408205,9503202.789794346,1082.5551157125456,ice
3284,144088550.86868685,-78.63273835196915,85.52096652249587,0.30605263,other,572698.1920539158,9503195.881672723,1082.5,lead
3285,144088550.87039587,-78.63334775454594,85.52086903639278,0.033263057,other,572694.5135589293,9503184.341628756,1082.4448842874544,lead
3286,144088550.87337255,-78.6344033252368,85.52069904170918,0.103108145,other,572688.1597126785,9503164.227316286,1082.3897685749089,ice
3287,144088550.8740968,-78.63465967494358,85.5206576360069,0.16112854,other,572686.6185193022,9503159.329028344,1082.3346528623629,pond
3288,144088550.8752517,-78.63506792202173,85.52059160840561,0.19211207,other,572684.1654353944,9503151.51866602,1082.279537149817,ice
3289,144088550.87620416,-78.6354043602157,85.52053714456906,0.36160254,other,572682.1445705005,9503145.076574009,1082.2244214372715,ice
3290,144088550.8774526,-78.63584528351404,85.52046573556673,0.36007705,other,572679.4964878357,9503136.63042408,1082.169305724726,ice
3291,144088550.87873608,-78.63629868430253,85.52039231135926,0.40090153,other,572676.7732473349,9503127.945887264,1082.11419001218,ice
3292,144088550.87982365,-78.63668295576947,85.52033008827206,0.42803112,other,572674.4650101947,9503120.586167775,1082.0590742996346,ice
3293,144088550.88088104,-78.63705659046927,85.52026958834848,0.54248184,other,572672.220561451,9503113.43026544,1082.0039585870888,ice
3294,144088550.88202795,-78.63746222468347,85.52020396742243,0.62003416,other,572669.7828089725,9503105.668190677,1081.9488428745433,ice
3295,144088550.8832153,-78.63788263366169,85.52013605234043,0.5327801,other,572667.2545979414,9503097.634007884,1081.8937271619975,ice
3296,144088550.88449052,-78.63833488037342,85.52006310706693,0.41607827,other,572664.5329675974,9503089.003893042,1081.838611449452,ice
3297,144088550.88571262,-78.63876877882731,85.5199932247937,0.47458845,other,572661.9199583725,9503080.735360073,1081.783495736906,ice
3298,144088550.88691136,-78.63919501231108,85.51992468660998,0.52270955,other,572659.3512173509,9503072.62501156,1081.7283800243606,ice
3299,144088550.88794854,-78.63956345523371,85.51986536206732,0.51292783,other,572657.1319430319,9503065.605573911,1081.6732643118148,ice
3300,144088550.88916743,-78.63999851645004,85.51979573363302,0.18846537,other,572654.5044492651,9503057.363644505,1081.6181485992693,ice
3301,144088550.89039496,-78.64043978375523,85.51972567684464,0.022669453,other,572651.8302094454,9503049.066560032,1081.5630328867237,ice
